date,product_id,warehouse_id,units_sold
2023-02-12,PHM0090,WH4,182
2023-02-19,PHM0090,WH4,0
2023-02-26,PHM0090,WH4,182
2023-03-05,PHM0090,WH4,182
2023-03-12,PHM0090,WH4,182
2023-03-19,PHM0090,WH4,0
2023-03-26,PHM0090,WH4,182
2023-04-02,PHM0090,WH4,0
2023-04-09,PHM0090,WH4,182
2023-04-16,PHM0090,WH4,0
2023-04-23,PHM0090,WH4,0
2023-04-30,PHM0090,WH4,0
2023-05-07,PHM0090,WH4,0
2023-05-14,PHM0090,WH4,0
2023-05-21,PHM0090,WH4,182
2023-05-28,PHM0090,WH4,182
2023-06-04,PHM0090,WH4,182
2023-06-11,PHM0090,WH4,0
2023-06-18,PHM0090,WH4,182
2023-06-25,PHM0090,WH4,0
2023-07-02,PHM0090,WH4,0
2023-07-09,PHM0090,WH4,0
2023-07-16,PHM0090,WH4,182
2023-07-23,PHM0090,WH4,0
2023-07-30,PHM0090,WH4,0
2023-08-06,PHM0090,WH4,0
2023-08-13,PHM0090,WH4,0
2023-08-20,PHM0090,WH4,0
2023-08-27,PHM0090,WH4,0
2023-09-03,PHM0090,WH4,182
2023-09-10,PHM0090,WH4,182
2023-09-17,PHM0090,WH4,0
2023-09-24,PHM0090,WH4,182
2023-10-01,PHM0090,WH4,182
2023-10-08,PHM0090,WH4,0
2023-10-15,PHM0090,WH4,182
2023-10-22,PHM0090,WH4,0
2023-10-29,PHM0090,WH4,0
2023-11-05,PHM0090,WH4,0
2023-11-12,PHM0090,WH4,182
2023-11-19,PHM0090,WH4,0
2023-11-26,PHM0090,WH4,0
2023-12-03,PHM0090,WH4,182
2023-12-10,PHM0090,WH4,0
2023-12-17,PHM0090,WH4,182
2023-12-24,PHM0090,WH4,0
2023-12-31,PHM0090,WH4,182
2024-01-07,PHM0090,WH4,0
2024-01-14,PHM0090,WH4,0
2024-01-21,PHM0090,WH4,182
2024-01-28,PHM0090,WH4,182
2024-02-04,PHM0090,WH4,0
2024-02-11,PHM0090,WH4,182
2024-02-18,PHM0090,WH4,0
2024-02-25,PHM0090,WH4,182
2024-03-03,PHM0090,WH4,0
2024-03-10,PHM0090,WH4,182
2024-03-17,PHM0090,WH4,182
2024-03-24,PHM0090,WH4,182
2024-03-31,PHM0090,WH4,0
2024-04-07,PHM0090,WH4,182
2024-04-14,PHM0090,WH4,0
2024-04-21,PHM0090,WH4,182
2024-04-28,PHM0090,WH4,182
2024-05-05,PHM0090,WH4,182
2024-05-12,PHM0090,WH4,0
2024-05-19,PHM0090,WH4,182
2024-05-26,PHM0090,WH4,0
2024-06-02,PHM0090,WH4,0
2024-06-09,PHM0090,WH4,0
2024-06-16,PHM0090,WH4,182
2024-06-23,PHM0090,WH4,182
2024-06-30,PHM0090,WH4,0
2024-07-07,PHM0090,WH4,0
2024-07-14,PHM0090,WH4,182
2024-07-21,PHM0090,WH4,0
2024-07-28,PHM0090,WH4,182
2024-08-04,PHM0090,WH4,0
2024-08-11,PHM0090,WH4,0
2024-08-18,PHM0090,WH4,0
2024-08-25,PHM0090,WH4,182
2024-09-01,PHM0090,WH4,0
2024-09-08,PHM0090,WH4,0
2024-09-15,PHM0090,WH4,182
2024-09-22,PHM0090,WH4,182
2024-09-29,PHM0090,WH4,0
2024-10-06,PHM0090,WH4,0
2024-10-13,PHM0090,WH4,0
2024-10-20,PHM0090,WH4,0
2024-10-27,PHM0090,WH4,182
2024-11-03,PHM0090,WH4,0
2024-11-10,PHM0090,WH4,0
2024-11-17,PHM0090,WH4,0
2024-11-24,PHM0090,WH4,182
2024-12-01,PHM0090,WH4,182
2024-12-08,PHM0090,WH4,0
2024-12-15,PHM0090,WH4,0
2024-12-22,PHM0090,WH4,182
2023-01-01,PHM0091,WH1,0
2023-01-08,PHM0091,WH1,0
2023-01-15,PHM0091,WH1,23
2023-01-22,PHM0091,WH1,23
2023-01-29,PHM0091,WH1,23
2023-02-05,PHM0091,WH1,0
2023-02-12,PHM0091,WH1,0
2023-02-19,PHM0091,WH1,0
2023-02-26,PHM0091,WH1,0
2023-03-05,PHM0091,WH1,23
2023-03-12,PHM0091,WH1,0
2023-03-19,PHM0091,WH1,23
2023-03-26,PHM0091,WH1,23
2023-04-02,PHM0091,WH1,0
2023-04-09,PHM0091,WH1,23
2023-04-16,PHM0091,WH1,0
2023-04-23,PHM0091,WH1,23
2023-04-30,PHM0091,WH1,0
2023-05-07,PHM0091,WH1,0
2023-05-14,PHM0091,WH1,0
2023-05-21,PHM0091,WH1,0
2023-05-28,PHM0091,WH1,0
2023-06-04,PHM0091,WH1,0
2023-06-11,PHM0091,WH1,0
2023-06-18,PHM0091,WH1,0
2023-06-25,PHM0091,WH1,23
2023-07-02,PHM0091,WH1,23
2023-07-09,PHM0091,WH1,0
2023-07-16,PHM0091,WH1,23
2023-07-23,PHM0091,WH1,0
2023-07-30,PHM0091,WH1,0
2023-08-06,PHM0091,WH1,0
2023-08-13,PHM0091,WH1,23
2023-08-20,PHM0091,WH1,0
2023-08-27,PHM0091,WH1,23
2023-09-03,PHM0091,WH1,0
2023-09-10,PHM0091,WH1,0
2023-09-17,PHM0091,WH1,0
2023-09-24,PHM0091,WH1,23
2023-10-01,PHM0091,WH1,0
2023-10-08,PHM0091,WH1,23
2023-10-15,PHM0091,WH1,0
2023-10-22,PHM0091,WH1,23
2023-10-29,PHM0091,WH1,23
2023-11-05,PHM0091,WH1,0
2023-11-12,PHM0091,WH1,0
2023-11-19,PHM0091,WH1,0
2023-11-26,PHM0091,WH1,0
2023-12-03,PHM0091,WH1,23
2023-12-10,PHM0091,WH1,0
2023-12-17,PHM0091,WH1,23
2023-12-24,PHM0091,WH1,0
2023-12-31,PHM0091,WH1,23
2024-01-07,PHM0091,WH1,23
2024-01-14,PHM0091,WH1,23
2024-01-21,PHM0091,WH1,23
2024-01-28,PHM0091,WH1,0
2024-02-04,PHM0091,WH1,0
2024-02-11,PHM0091,WH1,0
2024-02-18,PHM0091,WH1,23
2024-02-25,PHM0091,WH1,0
2024-03-03,PHM0091,WH1,23
2024-03-10,PHM0091,WH1,0
2024-03-17,PHM0091,WH1,23
2024-03-24,PHM0091,WH1,0
2024-03-31,PHM0091,WH1,0
2024-04-07,PHM0091,WH1,23
2024-04-14,PHM0091,WH1,23
2024-04-21,PHM0091,WH1,23
2024-04-28,PHM0091,WH1,23
2024-05-05,PHM0091,WH1,23
2024-05-12,PHM0091,WH1,0
2024-05-19,PHM0091,WH1,0
2024-05-26,PHM0091,WH1,23
2024-06-02,PHM0091,WH1,0
2024-06-09,PHM0091,WH1,23
2024-06-16,PHM0091,WH1,0
2024-06-23,PHM0091,WH1,0
2024-06-30,PHM0091,WH1,23
2024-07-07,PHM0091,WH1,23
2024-07-14,PHM0091,WH1,0
2024-07-21,PHM0091,WH1,0
2024-07-28,PHM0091,WH1,0
2024-08-04,PHM0091,WH1,23
2024-08-11,PHM0091,WH1,0
2024-08-18,PHM0091,WH1,0
2024-08-25,PHM0091,WH1,23
2024-09-01,PHM0091,WH1,0
2024-09-08,PHM0091,WH1,0
2024-09-15,PHM0091,WH1,0
2024-09-22,PHM0091,WH1,0
2024-09-29,PHM0091,WH1,23
2024-10-06,PHM0091,WH1,0
2024-10-13,PHM0091,WH1,23
2024-10-20,PHM0091,WH1,0
2024-10-27,PHM0091,WH1,23
2024-11-03,PHM0091,WH1,23
2024-11-10,PHM0091,WH1,0
2024-11-17,PHM0091,WH1,0
2024-11-24,PHM0091,WH1,0
2024-12-01,PHM0091,WH1,0
2024-12-08,PHM0091,WH1,0
2024-12-15,PHM0091,WH1,23
2024-12-22,PHM0091,WH1,0
2023-01-01,PHM0091,WH2,0
2023-01-08,PHM0091,WH2,0
2023-01-15,PHM0091,WH2,0
2023-01-22,PHM0091,WH2,23
2023-01-29,PHM0091,WH2,23
2023-02-05,PHM0091,WH2,23
2023-02-12,PHM0091,WH2,0
2023-02-19,PHM0091,WH2,0
2023-02-26,PHM0091,WH2,23
2023-03-05,PHM0091,WH2,0
2023-03-12,PHM0091,WH2,0
2023-03-19,PHM0091,WH2,23
2023-03-26,PHM0091,WH2,23
2023-04-02,PHM0091,WH2,0
2023-04-09,PHM0091,WH2,0
2023-04-16,PHM0091,WH2,23
2023-04-23,PHM0091,WH2,23
2023-04-30,PHM0091,WH2,23
2023-05-07,PHM0091,WH2,0
2023-05-14,PHM0091,WH2,0
2023-05-21,PHM0091,WH2,23
2023-05-28,PHM0091,WH2,23
2023-06-04,PHM0091,WH2,23
2023-06-11,PHM0091,WH2,0
2023-06-18,PHM0091,WH2,23
2023-06-25,PHM0091,WH2,0
2023-07-02,PHM0091,WH2,0
2023-07-09,PHM0091,WH2,23
2023-07-16,PHM0091,WH2,23
2023-07-23,PHM0091,WH2,0
2023-07-30,PHM0091,WH2,0
2023-08-06,PHM0091,WH2,23
2023-08-13,PHM0091,WH2,0
2023-08-20,PHM0091,WH2,23
2023-08-27,PHM0091,WH2,23
2023-09-03,PHM0091,WH2,0
2023-09-10,PHM0091,WH2,23
2023-09-17,PHM0091,WH2,23
2023-09-24,PHM0091,WH2,0
2023-10-01,PHM0091,WH2,0
2023-10-08,PHM0091,WH2,0
2023-10-15,PHM0091,WH2,0
2023-10-22,PHM0091,WH2,0
2023-10-29,PHM0091,WH2,23
2023-11-05,PHM0091,WH2,0
2023-11-12,PHM0091,WH2,0
2023-11-19,PHM0091,WH2,23
2023-11-26,PHM0091,WH2,23
2023-12-03,PHM0091,WH2,23
2023-12-10,PHM0091,WH2,0
2023-12-17,PHM0091,WH2,0
2023-12-24,PHM0091,WH2,0
2023-12-31,PHM0091,WH2,23
2024-01-07,PHM0091,WH2,23
2024-01-14,PHM0091,WH2,0
2024-01-21,PHM0091,WH2,0
2024-01-28,PHM0091,WH2,23
2024-02-04,PHM0091,WH2,0
2024-02-11,PHM0091,WH2,23
2024-02-18,PHM0091,WH2,0
2024-02-25,PHM0091,WH2,0
2024-03-03,PHM0091,WH2,23
2024-03-10,PHM0091,WH2,23
2024-03-17,PHM0091,WH2,23
2024-03-24,PHM0091,WH2,0
2024-03-31,PHM0091,WH2,23
2024-04-07,PHM0091,WH2,23
2024-04-14,PHM0091,WH2,0
2024-04-21,PHM0091,WH2,23
2024-04-28,PHM0091,WH2,0
2024-05-05,PHM0091,WH2,0
2024-05-12,PHM0091,WH2,23
2024-05-19,PHM0091,WH2,0
2024-05-26,PHM0091,WH2,23
2024-06-02,PHM0091,WH2,0
2024-06-09,PHM0091,WH2,0
2024-06-16,PHM0091,WH2,23
2024-06-23,PHM0091,WH2,0
2024-06-30,PHM0091,WH2,0
2024-07-07,PHM0091,WH2,23
2024-07-14,PHM0091,WH2,0
2024-07-21,PHM0091,WH2,23
2024-07-28,PHM0091,WH2,23
2024-08-04,PHM0091,WH2,0
2024-08-11,PHM0091,WH2,0
2024-08-18,PHM0091,WH2,23
2024-08-25,PHM0091,WH2,23
2024-09-01,PHM0091,WH2,0
2024-09-08,PHM0091,WH2,23
2024-09-15,PHM0091,WH2,23
2024-09-22,PHM0091,WH2,0
2024-09-29,PHM0091,WH2,0
2024-10-06,PHM0091,WH2,0
2024-10-13,PHM0091,WH2,23
2024-10-20,PHM0091,WH2,23
2024-10-27,PHM0091,WH2,0
2024-11-03,PHM0091,WH2,0
2024-11-10,PHM0091,WH2,0
2024-11-17,PHM0091,WH2,0
2024-11-24,PHM0091,WH2,0
2024-12-01,PHM0091,WH2,23
2024-12-08,PHM0091,WH2,0
2024-12-15,PHM0091,WH2,0
2024-12-22,PHM0091,WH2,23
2023-01-01,PHM0091,WH3,0
2023-01-08,PHM0091,WH3,0
2023-01-15,PHM0091,WH3,23
2023-01-22,PHM0091,WH3,0
2023-01-29,PHM0091,WH3,0
2023-02-05,PHM0091,WH3,23
2023-02-12,PHM0091,WH3,0
2023-02-19,PHM0091,WH3,0
2023-02-26,PHM0091,WH3,23
2023-03-05,PHM0091,WH3,0
2023-03-12,PHM0091,WH3,0
2023-03-19,PHM0091,WH3,0
2023-03-26,PHM0091,WH3,0
2023-04-02,PHM0091,WH3,0
2023-04-09,PHM0091,WH3,23
2023-04-16,PHM0091,WH3,23
2023-04-23,PHM0091,WH3,23
2023-04-30,PHM0091,WH3,23
2023-05-07,PHM0091,WH3,0
2023-05-14,PHM0091,WH3,0
2023-05-21,PHM0091,WH3,23
2023-05-28,PHM0091,WH3,0
2023-06-04,PHM0091,WH3,23
2023-06-11,PHM0091,WH3,0
2023-06-18,PHM0091,WH3,0
2023-06-25,PHM0091,WH3,0
2023-07-02,PHM0091,WH3,0
2023-07-09,PHM0091,WH3,23
2023-07-16,PHM0091,WH3,0
2023-07-23,PHM0091,WH3,0
2023-07-30,PHM0091,WH3,0
2023-08-06,PHM0091,WH3,23
2023-08-13,PHM0091,WH3,0
2023-08-20,PHM0091,WH3,23
2023-08-27,PHM0091,WH3,23
2023-09-03,PHM0091,WH3,23
2023-09-10,PHM0091,WH3,23
2023-09-17,PHM0091,WH3,23
2023-09-24,PHM0091,WH3,0
2023-10-01,PHM0091,WH3,23
2023-10-08,PHM0091,WH3,0
2023-10-15,PHM0091,WH3,23
2023-10-22,PHM0091,WH3,23
2023-10-29,PHM0091,WH3,23
2023-11-05,PHM0091,WH3,0
2023-11-12,PHM0091,WH3,23
2023-11-19,PHM0091,WH3,0
2023-11-26,PHM0091,WH3,0
2023-12-03,PHM0091,WH3,23
2023-12-10,PHM0091,WH3,0
2023-12-17,PHM0091,WH3,23
2023-12-24,PHM0091,WH3,23
2023-12-31,PHM0091,WH3,0
2024-01-07,PHM0091,WH3,0
2024-01-14,PHM0091,WH3,23
2024-01-21,PHM0091,WH3,0
2024-01-28,PHM0091,WH3,0
2024-02-04,PHM0091,WH3,23
2024-02-11,PHM0091,WH3,0
2024-02-18,PHM0091,WH3,23
2024-02-25,PHM0091,WH3,0
2024-03-03,PHM0091,WH3,23
2024-03-10,PHM0091,WH3,0
2024-03-17,PHM0091,WH3,23
2024-03-24,PHM0091,WH3,23
2024-03-31,PHM0091,WH3,0
2024-04-07,PHM0091,WH3,0
2024-04-14,PHM0091,WH3,0
2024-04-21,PHM0091,WH3,23
2024-04-28,PHM0091,WH3,0
2024-05-05,PHM0091,WH3,0
2024-05-12,PHM0091,WH3,0
2024-05-19,PHM0091,WH3,0
2024-05-26,PHM0091,WH3,0
2024-06-02,PHM0091,WH3,23
2024-06-09,PHM0091,WH3,0
2024-06-16,PHM0091,WH3,0
2024-06-23,PHM0091,WH3,0
2024-06-30,PHM0091,WH3,23
2024-07-07,PHM0091,WH3,23
2024-07-14,PHM0091,WH3,0
2024-07-21,PHM0091,WH3,0
2024-07-28,PHM0091,WH3,0
2024-08-04,PHM0091,WH3,0
2024-08-11,PHM0091,WH3,23
2024-08-18,PHM0091,WH3,0
2024-08-25,PHM0091,WH3,23
2024-09-01,PHM0091,WH3,23
2024-09-08,PHM0091,WH3,0
2024-09-15,PHM0091,WH3,0
2024-09-22,PHM0091,WH3,23
2024-09-29,PHM0091,WH3,23
2024-10-06,PHM0091,WH3,0
2024-10-13,PHM0091,WH3,23
2024-10-20,PHM0091,WH3,0
2024-10-27,PHM0091,WH3,0
2024-11-03,PHM0091,WH3,23
2024-11-10,PHM0091,WH3,23
2024-11-17,PHM0091,WH3,23
2024-11-24,PHM0091,WH3,23
2024-12-01,PHM0091,WH3,23
2024-12-08,PHM0091,WH3,0
2024-12-15,PHM0091,WH3,23
2024-12-22,PHM0091,WH3,0
2023-01-01,PHM0091,WH4,23
2023-01-08,PHM0091,WH4,0
2023-01-15,PHM0091,WH4,0
2023-01-22,PHM0091,WH4,0
2023-01-29,PHM0091,WH4,0
2023-02-05,PHM0091,WH4,0
2023-02-12,PHM0091,WH4,0
2023-02-19,PHM0091,WH4,0
2023-02-26,PHM0091,WH4,0
2023-03-05,PHM0091,WH4,23
2023-03-12,PHM0091,WH4,23
2023-03-19,PHM0091,WH4,0
2023-03-26,PHM0091,WH4,0
2023-04-02,PHM0091,WH4,23
2023-04-09,PHM0091,WH4,23
2023-04-16,PHM0091,WH4,23
2023-04-23,PHM0091,WH4,23
2023-04-30,PHM0091,WH4,0
2023-05-07,PHM0091,WH4,0
2023-05-14,PHM0091,WH4,0
2023-05-21,PHM0091,WH4,23
2023-05-28,PHM0091,WH4,0
2023-06-04,PHM0091,WH4,23
2023-06-11,PHM0091,WH4,0
2023-06-18,PHM0091,WH4,0
2023-06-25,PHM0091,WH4,0
2023-07-02,PHM0091,WH4,0
2023-07-09,PHM0091,WH4,0
2023-07-16,PHM0091,WH4,23
2023-07-23,PHM0091,WH4,0
2023-07-30,PHM0091,WH4,0
2023-08-06,PHM0091,WH4,23
2023-08-13,PHM0091,WH4,0
2023-08-20,PHM0091,WH4,23
2023-08-27,PHM0091,WH4,0
2023-09-03,PHM0091,WH4,0
2023-09-10,PHM0091,WH4,0
2023-09-17,PHM0091,WH4,0
2023-09-24,PHM0091,WH4,23
2023-10-01,PHM0091,WH4,23
2023-10-08,PHM0091,WH4,23
2023-10-15,PHM0091,WH4,0
2023-10-22,PHM0091,WH4,23
2023-10-29,PHM0091,WH4,0
2023-11-05,PHM0091,WH4,0
2023-11-12,PHM0091,WH4,0
2023-11-19,PHM0091,WH4,0
2023-11-26,PHM0091,WH4,23
2023-12-03,PHM0091,WH4,23
2023-12-10,PHM0091,WH4,0
2023-12-17,PHM0091,WH4,23
2023-12-24,PHM0091,WH4,0
2023-12-31,PHM0091,WH4,23
2024-01-07,PHM0091,WH4,0
2024-01-14,PHM0091,WH4,23
2024-01-21,PHM0091,WH4,0
2024-01-28,PHM0091,WH4,23
2024-02-04,PHM0091,WH4,0
2024-02-11,PHM0091,WH4,0
2024-02-18,PHM0091,WH4,0
2024-02-25,PHM0091,WH4,0
2024-03-03,PHM0091,WH4,23
2024-03-10,PHM0091,WH4,0
2024-03-17,PHM0091,WH4,23
2024-03-24,PHM0091,WH4,0
2024-03-31,PHM0091,WH4,23
2024-04-07,PHM0091,WH4,0
2024-04-14,PHM0091,WH4,0
2024-04-21,PHM0091,WH4,23
2024-04-28,PHM0091,WH4,0
2024-05-05,PHM0091,WH4,0
2024-05-12,PHM0091,WH4,23
2024-05-19,PHM0091,WH4,23
2024-05-26,PHM0091,WH4,0
2024-06-02,PHM0091,WH4,23
2024-06-09,PHM0091,WH4,23
2024-06-16,PHM0091,WH4,23
2024-06-23,PHM0091,WH4,23
2024-06-30,PHM0091,WH4,0
2024-07-07,PHM0091,WH4,0
2024-07-14,PHM0091,WH4,0
2024-07-21,PHM0091,WH4,0
2024-07-28,PHM0091,WH4,23
2024-08-04,PHM0091,WH4,0
2024-08-11,PHM0091,WH4,23
2024-08-18,PHM0091,WH4,0
2024-08-25,PHM0091,WH4,0
2024-09-01,PHM0091,WH4,0
2024-09-08,PHM0091,WH4,0
2024-09-15,PHM0091,WH4,23
2024-09-22,PHM0091,WH4,0
2024-09-29,PHM0091,WH4,0
2024-10-06,PHM0091,WH4,23
2024-10-13,PHM0091,WH4,0
2024-10-20,PHM0091,WH4,0
2024-10-27,PHM0091,WH4,23
2024-11-03,PHM0091,WH4,0
2024-11-10,PHM0091,WH4,0
2024-11-17,PHM0091,WH4,0
2024-11-24,PHM0091,WH4,0
2024-12-01,PHM0091,WH4,0
2024-12-08,PHM0091,WH4,23
2024-12-15,PHM0091,WH4,23
2024-12-22,PHM0091,WH4,0
2023-01-01,PHM0092,WH1,37
2023-01-08,PHM0092,WH1,24
2023-01-15,PHM0092,WH1,14
2023-01-22,PHM0092,WH1,13
2023-01-29,PHM0092,WH1,28
2023-02-05,PHM0092,WH1,38
2023-02-12,PHM0092,WH1,25
2023-02-19,PHM0092,WH1,25
2023-02-26,PHM0092,WH1,29
2023-03-05,PHM0092,WH1,24
2023-03-12,PHM0092,WH1,15
2023-03-19,PHM0092,WH1,34
2023-03-26,PHM0092,WH1,26
2023-04-02,PHM0092,WH1,35
2023-04-09,PHM0092,WH1,27
2023-04-16,PHM0092,WH1,32
2023-04-23,PHM0092,WH1,36
2023-04-30,PHM0092,WH1,38
2023-05-07,PHM0092,WH1,34
2023-05-14,PHM0092,WH1,34
2023-05-21,PHM0092,WH1,37
2023-05-28,PHM0092,WH1,37
2023-06-04,PHM0092,WH1,29
2023-06-11,PHM0092,WH1,29
2023-06-18,PHM0092,WH1,26
2023-06-25,PHM0092,WH1,41
2023-07-02,PHM0092,WH1,35
2023-07-09,PHM0092,WH1,42
2023-07-16,PHM0092,WH1,40
2023-07-23,PHM0092,WH1,34
2023-07-30,PHM0092,WH1,39
2023-08-06,PHM0092,WH1,38
2023-08-13,PHM0092,WH1,38
2023-08-20,PHM0092,WH1,46
2023-08-27,PHM0092,WH1,54
2023-09-03,PHM0092,WH1,48
2023-09-10,PHM0092,WH1,43
2023-09-17,PHM0092,WH1,50
2023-09-24,PHM0092,WH1,53
2023-10-01,PHM0092,WH1,38
2023-10-08,PHM0092,WH1,51
2023-10-15,PHM0092,WH1,50
2023-10-22,PHM0092,WH1,52
2023-10-29,PHM0092,WH1,51
2023-11-05,PHM0092,WH1,46
2023-11-12,PHM0092,WH1,58
2023-11-19,PHM0092,WH1,50
2023-11-26,PHM0092,WH1,47
2023-12-03,PHM0092,WH1,52
2023-12-10,PHM0092,WH1,55
2023-12-17,PHM0092,WH1,52
2023-12-24,PHM0092,WH1,54
2023-12-31,PHM0092,WH1,53
2024-01-07,PHM0092,WH1,49
2024-01-14,PHM0092,WH1,49
2024-01-21,PHM0092,WH1,47
2024-01-28,PHM0092,WH1,62
2024-02-04,PHM0092,WH1,54
2024-02-11,PHM0092,WH1,38
2024-02-18,PHM0092,WH1,58
2024-02-25,PHM0092,WH1,59
2024-03-03,PHM0092,WH1,48
2024-03-10,PHM0092,WH1,54
2024-03-17,PHM0092,WH1,54
2024-03-24,PHM0092,WH1,55
2024-03-31,PHM0092,WH1,66
2024-04-07,PHM0092,WH1,59
2024-04-14,PHM0092,WH1,59
2024-04-21,PHM0092,WH1,67
2024-04-28,PHM0092,WH1,64
2024-05-05,PHM0092,WH1,54
2024-05-12,PHM0092,WH1,60
2024-05-19,PHM0092,WH1,65
2024-05-26,PHM0092,WH1,59
2024-06-02,PHM0092,WH1,75
2024-06-09,PHM0092,WH1,66
2024-06-16,PHM0092,WH1,62
2024-06-23,PHM0092,WH1,61
2024-06-30,PHM0092,WH1,72
2024-07-07,PHM0092,WH1,64
2024-07-14,PHM0092,WH1,70
2024-07-21,PHM0092,WH1,63
2024-07-28,PHM0092,WH1,70
2024-08-04,PHM0092,WH1,67
2024-08-11,PHM0092,WH1,69
2024-08-18,PHM0092,WH1,67
2024-08-25,PHM0092,WH1,77
2024-09-01,PHM0092,WH1,70
2024-09-08,PHM0092,WH1,72
2024-09-15,PHM0092,WH1,73
2024-09-22,PHM0092,WH1,82
2024-09-29,PHM0092,WH1,79
2024-10-06,PHM0092,WH1,79
2024-10-13,PHM0092,WH1,68
2024-10-20,PHM0092,WH1,73
2024-10-27,PHM0092,WH1,83
2024-11-03,PHM0092,WH1,71
2024-11-10,PHM0092,WH1,78
2024-11-17,PHM0092,WH1,73
2024-11-24,PHM0092,WH1,74
2024-12-01,PHM0092,WH1,88
2024-12-08,PHM0092,WH1,84
2024-12-15,PHM0092,WH1,86
2024-12-22,PHM0092,WH1,85
2023-01-01,PHM0092,WH2,22
2023-01-08,PHM0092,WH2,20
2023-01-15,PHM0092,WH2,22
2023-01-22,PHM0092,WH2,23
2023-01-29,PHM0092,WH2,34
2023-02-05,PHM0092,WH2,19
2023-02-12,PHM0092,WH2,23
2023-02-19,PHM0092,WH2,22
2023-02-26,PHM0092,WH2,32
2023-03-05,PHM0092,WH2,37
2023-03-12,PHM0092,WH2,30
2023-03-19,PHM0092,WH2,31
2023-03-26,PHM0092,WH2,30
2023-04-02,PHM0092,WH2,32
2023-04-09,PHM0092,WH2,34
2023-04-16,PHM0092,WH2,33
2023-04-23,PHM0092,WH2,34
2023-04-30,PHM0092,WH2,36
2023-05-07,PHM0092,WH2,24
2023-05-14,PHM0092,WH2,33
2023-05-21,PHM0092,WH2,35
2023-05-28,PHM0092,WH2,37
2023-06-04,PHM0092,WH2,34
2023-06-11,PHM0092,WH2,36
2023-06-18,PHM0092,WH2,33
2023-06-25,PHM0092,WH2,28
2023-07-02,PHM0092,WH2,42
2023-07-09,PHM0092,WH2,32
2023-07-16,PHM0092,WH2,38
2023-07-23,PHM0092,WH2,35
2023-07-30,PHM0092,WH2,48
2023-08-06,PHM0092,WH2,40
2023-08-13,PHM0092,WH2,39
2023-08-20,PHM0092,WH2,45
2023-08-27,PHM0092,WH2,53
2023-09-03,PHM0092,WH2,45
2023-09-10,PHM0092,WH2,41
2023-09-17,PHM0092,WH2,47
2023-09-24,PHM0092,WH2,36
2023-10-01,PHM0092,WH2,45
2023-10-08,PHM0092,WH2,55
2023-10-15,PHM0092,WH2,47
2023-10-22,PHM0092,WH2,47
2023-10-29,PHM0092,WH2,47
2023-11-05,PHM0092,WH2,46
2023-11-12,PHM0092,WH2,50
2023-11-19,PHM0092,WH2,53
2023-11-26,PHM0092,WH2,48
2023-12-03,PHM0092,WH2,37
2023-12-10,PHM0092,WH2,53
2023-12-17,PHM0092,WH2,62
2023-12-24,PHM0092,WH2,50
2023-12-31,PHM0092,WH2,45
2024-01-07,PHM0092,WH2,56
2024-01-14,PHM0092,WH2,62
2024-01-21,PHM0092,WH2,57
2024-01-28,PHM0092,WH2,63
2024-02-04,PHM0092,WH2,59
2024-02-11,PHM0092,WH2,59
2024-02-18,PHM0092,WH2,54
2024-02-25,PHM0092,WH2,58
2024-03-03,PHM0092,WH2,57
2024-03-10,PHM0092,WH2,58
2024-03-17,PHM0092,WH2,57
2024-03-24,PHM0092,WH2,60
2024-03-31,PHM0092,WH2,53
2024-04-07,PHM0092,WH2,64
2024-04-14,PHM0092,WH2,56
2024-04-21,PHM0092,WH2,60
2024-04-28,PHM0092,WH2,64
2024-05-05,PHM0092,WH2,58
2024-05-12,PHM0092,WH2,53
2024-05-19,PHM0092,WH2,62
2024-05-26,PHM0092,WH2,57
2024-06-02,PHM0092,WH2,68
2024-06-09,PHM0092,WH2,60
2024-06-16,PHM0092,WH2,73
2024-06-23,PHM0092,WH2,66
2024-06-30,PHM0092,WH2,67
2024-07-07,PHM0092,WH2,58
2024-07-14,PHM0092,WH2,69
2024-07-21,PHM0092,WH2,68
2024-07-28,PHM0092,WH2,63
2024-08-04,PHM0092,WH2,70
2024-08-11,PHM0092,WH2,68
2024-08-18,PHM0092,WH2,70
2024-08-25,PHM0092,WH2,72
2024-09-01,PHM0092,WH2,70
2024-09-08,PHM0092,WH2,74
2024-09-15,PHM0092,WH2,73
2024-09-22,PHM0092,WH2,76
2024-09-29,PHM0092,WH2,72
2024-10-06,PHM0092,WH2,70
2024-10-13,PHM0092,WH2,72
2024-10-20,PHM0092,WH2,83
2024-10-27,PHM0092,WH2,81
2024-11-03,PHM0092,WH2,83
2024-11-10,PHM0092,WH2,84
2024-11-17,PHM0092,WH2,76
2024-11-24,PHM0092,WH2,80
2024-12-01,PHM0092,WH2,80
2024-12-08,PHM0092,WH2,83
2024-12-15,PHM0092,WH2,79
2024-12-22,PHM0092,WH2,82
2023-01-01,PHM0092,WH3,23
2023-01-08,PHM0092,WH3,26
2023-01-15,PHM0092,WH3,27
2023-01-22,PHM0092,WH3,25
2023-01-29,PHM0092,WH3,25
2023-02-05,PHM0092,WH3,26
2023-02-12,PHM0092,WH3,34
2023-02-19,PHM0092,WH3,18
2023-02-26,PHM0092,WH3,22
2023-03-05,PHM0092,WH3,31
2023-03-12,PHM0092,WH3,30
2023-03-19,PHM0092,WH3,30
2023-03-26,PHM0092,WH3,33
